token	freq	lMI	rMI
mission	0.00025715755186010627	0.0007441035712464928	0.00010285655651539946
slowly	0.00025715755186010627	0.00012389024759124425	0.0001034633328895254
cold	0.00025715755186010627	0.00018410683113175043	0.00016584708241743545
piece	0.00025715755186010627	0.00031691597884652795	0.0003703297249075162
land	0.00025715755186010627	0.00011497998843833778	0.00011307641716044955
lips	0.00025715755186010627	0.00046935220804875984	0.00016714671428559195
hotel	0.00025715755186010627	0.0003548884298116718	0.0001111135464867887
rather	0.00025715755186010627	0.00011310651795560141	0.0002633076531429799
everyone	0.00025715755186010627	0.00013704248227118916	0.00013005729682192762
doing	0.00025715755186010627	0.00010164318183963366	9.217997785094227e-05
kept	0.00025715755186010627	0.00015727952382730152	0.00012122277471174502
help	0.00025715755186010627	0.0001632865598520009	0.00012100255799140439
talk	0.00025715755186010627	0.00017975425416881044	0.00028287787270190554
order	0.00025715755186010627	0.00031875667962279647	0.00020587053546253348
i'll	0.00025715755186010627	0.00012983494700342344	0.00016856532471637298
laughed	0.00024001371506943253	0.00012034522237935282	9.817141342262897e-05
ma	0.00024001371506943253	0.00011893812956871767	0.00014625621041159726
full	0.00024001371506943253	0.0001531555358026658	0.0007606140801103553
itself	0.00024001371506943253	0.0001558392413552724	9.181481962018105e-05
mark	0.00024001371506943253	0.00014466741137184207	0.00010482836545785811
hung	0.00024001371506943253	0.00011655828147163196	0.00018403253599637398
drink	0.00024001371506943253	0.00019694168204726996	9.056684873918267e-05
during	0.00024001371506943253	0.00012492634451006357	0.0003649251034732147
blue	0.00024001371506943253	0.00012036122113348974	0.00014313831196986865
sit	0.00024001371506943253	0.0002187323962835107	0.00011496756080964416
silent	0.00024001371506943253	0.00013051991792749058	0.00013468495611376483
hadn't	0.00024001371506943253	0.00015092145258218518	0.00013895255851933448
sound	0.00024001371506943253	0.00015632422382353181	0.00017297468609051356
claire	0.00024001371506943253	0.00013925437026979297	0.00014011856422193895
visit	0.00024001371506943253	0.00017691971769049058	6.601670807731298e-05
jessica	0.00024001371506943253	0.0001547443448532236	0.00011610762276177023
state	0.00024001371506943253	0.00014434630495712187	0.00015589098945564144
remember	0.00024001371506943253	0.00014438056041514004	0.00016540326158063153
carefully	0.00024001371506943253	0.00012204691672541487	0.0001177513444449257
harold	0.00024001371506943253	0.0001357596191385457	0.00011136968671862485
officer	0.00024001371506943253	0.0002372131371606936	0.00018015412876507068
hundred	0.00024001371506943253	0.00036103125803842433	0.00018118473420841854
half	0.00024001371506943253	0.000174605434526815	0.00020074647002675416
whisky	0.00024001371506943253	0.00011369474446434098	9.593935873649188e-05
happened	0.0002228698782787588	0.0001350181733251717	9.458884333408644e-05
fingers	0.0002228698782787588	0.00024795725276650525	9.631267862956744e-05
music	0.0002228698782787588	0.00013231851182672822	0.00010679220031728909
gun	0.0002228698782787588	0.0004509421873932371	0.0001016248664688365
you're	0.0002228698782787588	0.00011713519575288087	0.00013091072014739544
beyond	0.0002228698782787588	0.00013021686426146218	0.00010056121054996199
easy	0.0002228698782787588	0.00017902057703002178	0.00012479819896910895
de	0.0002228698782787588	0.0005089983184789507	0.00045893739417695017
sea	0.0002228698782787588	0.00017752649237030545	0.0001068480457443287
dust	0.0002228698782787588	0.0002055228546371318	0.00014152710283814486
filled	0.0002228698782787588	0.0001620289944336452	0.0003405155325748532
news	0.0002228698782787588	0.00032784417598402346	0.00015292037032961443
quick	0.0002228698782787588	0.00010397266444003934	0.0001259888216593805
myself	0.0002228698782787588	0.00011905680760997658	9.954652464055997e-05
audience	0.0002228698782787588	0.0007319292061955021	0.00011191450210509273
neck	0.0002228698782787588	0.00014503630352419357	8.374959745883586e-05
red	0.0002228698782787588	0.00014984169519098302	0.00020524362480195575
surprised	0.0002228698782787588	0.00011761027903722682	0.00016261648463056905
below	0.0002228698782787588	0.00013860893075554853	0.00010281291634919633
carried	0.0002228698782787588	0.0001258533933308693	0.0001149225249326099
lublin	0.0002228698782787588	0.00013111017612576497	0.00011240968780274456
wait	0.0002228698782787588	0.00012532790940395695	0.0001311931833879118
hot	0.0002228698782787588	0.00011528331284575715	0.00021552154230275558
family	0.0002228698782787588	0.00016353291566641436	0.00012796888852089472
moving	0.0002228698782787588	0.0001236223124434837	0.00011270067412572188
clean	0.0002228698782787588	0.0001398052556022933	0.00011081869528407651
paper	0.0002228698782787588	0.00016771039628891477	0.00011158626395275328
she'd	0.0002228698782787588	0.00011623837129281918	0.00019684982570267445
ludie	0.0002228698782787588	0.0001438516281549888	0.00012114636171745625
maybe	0.0002228698782787588	0.00013448623469475586	0.00011212146188630132
mean	0.0002228698782787588	0.0003135923620354094	0.00011901673251707136
read	0.0002228698782787588	0.0001542827564566338	0.00010260604583905139
hino	0.0002228698782787588	0.00012077782370120598	0.00012208524737137717
howard	0.0002228698782787588	0.00011901347184677448	0.00011469222274745028
taking	0.0002228698782787588	0.00013172644909887818	0.000142965387776586
argiento	0.0002228698782787588	0.00011421135446720205	0.00012968215651751197
hard	0.0002228698782787588	0.00011423058538983003	0.00011988894387623345
train	0.00020572604148808504	0.0001223587585532203	0.00013289680048312585
run	0.00020572604148808504	0.00017140816010978912	9.586940831657788e-05
group	0.00020572604148808504	0.0003671010683114711	0.0003675330489224035
fell	0.00020572604148808504	0.00011406899218070891	0.000152281701053696
different	0.00020572604148808504	0.00015408570297330146	0.0001357346385997692
caught	0.00020572604148808504	0.00011961208677211409	0.00011845018495229504
neither	0.00020572604148808504	0.0001572446085369134	0.00010790608120974369
best	0.00020572604148808504	0.00026014785126056303	9.394138506609862e-05
purdew	0.00020572604148808504	0.002520925280430013	9.600375911318068e-05
became	0.00020572604148808504	0.00011822699176987902	0.0001279107153100357
minutes	0.00020572604148808504	0.0006391085386001529	0.0001313337753295697
important	0.00020572604148808504	0.00014103668681650862	0.00013189071547567086
walking	0.00020572604148808504	0.00010584752363082025	7.720053562097939e-05
longer	0.00020572604148808504	0.001186287771426987	0.00017505149540976544
thick	0.00020572604148808504	9.321273664885392e-05	0.00019323473643111281
jack	0.00020572604148808504	0.0021709265391100857	0.00013375717561120567
car	0.00020572604148808504	0.0002754384369945278	0.00010121092464973742
boys	0.00020572604148808504	0.00020078874339206896	0.00011355226550032942
empty	0.00020572604148808504	9.935326746433914e-05	0.00012646984172546755
ice	0.00020572604148808504	0.00012801290247120765	0.00021414126869332187
wet	0.00020572604148808504	0.00022995320035023767	0.00012450885122398223
show	0.00020572604148808504	0.00019978404610535312	0.0001460790397251334
andrus	0.00020572604148808504	0.00017172413662629293	0.00011991599908339804
often	0.00020572604148808504	0.00012664361947257988	0.00015545293544589852
believe	0.00020572604148808504	0.00030155783693655173	0.00017519098087001844
valley	0.00020572604148808504	0.0002809531279169178	0.00012019510080911256
idea	0.00020572604148808504	0.0006033766069198661	0.00023739936265546862
upstairs	0.00020572604148808504	0.00015775335239732349	0.00020129134408958173
simms	0.00020572604148808504	0.00026473588451405135	0.002520925280430013
however	0.00020572604148808504	0.00014813046328121502	9.234362790779482e-05
fear	0.00020572604148808504	0.00013396779802440448	0.00011763177926675795
trouble	0.00020572604148808504	0.00012441600519867693	8.964768326652214e-05
soldiers	0.00020572604148808504	0.0001764050998164417	0.000163206208649359
study	0.00020572604148808504	0.0001529114675183485	0.00010111685379966135
having	0.00020572604148808504	0.00012913761635617964	0.00016334337793347253
nearly	0.00020572604148808504	0.00010030569571147017	0.0001386488404869451
girls	0.00020572604148808504	0.00010231281385871185	0.0001187748611748397
wrote	0.00020572604148808504	0.00013478287235099226	0.00011780858158132136
army	0.00020572604148808504	0.00020798646930091972	9.406758998887833e-05
sky	0.00020572604148808504	0.0004556463017421969	0.00010393999350950541
mcfeeley	0.00020572604148808504	0.0001595827647075108	0.00012390717693087577
sent	0.00020572604148808504	0.00011342411198434942	0.00010259518594690505
drew	0.00020572604148808504	0.0001190994702460579	0.0001418586167043117
saying	0.00020572604148808504	0.0001364375796137277	0.00013279154428407454
point	0.00020572604148808504	0.00013072164106961033	0.00011961904667596357
nigger	0.00020572604148808504	0.00016669841724141095	0.0006492777048067612
foot	0.00020572604148808504	0.00012005658766352792	0.00012439615061667636
flesh	0.00020572604148808504	0.00015032360084723953	9.254475462415055e-05
letters	0.00020572604148808504	0.0001569179389172714	0.00011199074469142788
colonel	0.00020572604148808504	0.00044395423658320174	0.0001468584519882294
talked	0.00020572604148808504	0.0001308203378551858	0.00023089460396179357
afraid	0.00018858220469741127	0.0001762036679369748	0.00012213124124601526
reason	0.00018858220469741127	0.00014565472313526396	8.926686164353313e-05
settled	0.00018858220469741127	0.00011017669263269879	9.497430087558979e-05
need	0.00018858220469741127	0.00010627835461370854	0.00028686813102477606
ball	0.00018858220469741127	0.00022551689426754016	0.00011007823721215936
call	0.00018858220469741127	0.0002765285935874366	7.27305980748428e-05
east	0.00018858220469741127	0.0003771480653367382	0.0001521414043457738
legs	0.00018858220469741127	0.00017765327419013438	0.00017754483212285916
supper	0.00018858220469741127	0.00021979521591512723	0.0001048605433899904
letter	0.00018858220469741127	0.00017843673515380342	0.00012953356678602166
streets	0.00018858220469741127	0.0002457335662324083	0.00013117121955717116
i'd	0.00018858220469741127	0.00023711934513169307	0.0001998693773336849
merely	0.00018858220469741127	0.00015953342604591624	0.00010020257186719662
rose	0.00018858220469741127	0.00025665902716274776	0.00010272773707091291
strange	0.00018858220469741127	0.0001113099214913002	0.00018373675974255692
questions	0.00018858220469741127	0.00017495422186905783	0.00010521766604902925
wife	0.00018858220469741127	0.00026314895670036226	0.00010850050872553435
real	0.00018858220469741127	9.044425958827166e-05	0.00014953626072420256
can't	0.00018858220469741127	0.0002819472230170894	0.00014190163588458552
finally	0.00018858220469741127	0.0001268038994122805	0.00010750375476936565
married	0.00018858220469741127	0.00015728808148224345	8.670571260596078e-05
fat	0.00018858220469741127	0.00017314085055648317	0.00034072239437385503
move	0.00018858220469741127	0.0001520689336027582	0.00010302860600234445
wasn't	0.00018858220469741127	0.00021432094059538922	9.246093303455673e-05
whose	0.00018858220469741127	0.00018186898665530925	0.00018034804663584535
david	0.00018858220469741127	0.0001300529708966123	0.0003018476971753583
speak	0.00018858220469741127	0.0005174380529736761	9.964023810994353e-05
dinner	0.00018858220469741127	0.00010109024390579728	0.00012797241895655552
dressed	0.00018858220469741127	0.00012221821517811946	0.00013460575963869016
low	0.00018858220469741127	0.00018191674372675825	0.00017180360433012036
except	0.00018858220469741127	0.00013499261076962824	0.0002145035776225085
hawk	0.00018858220469741127	0.0006870230250802107	0.00011543864415691717
stared	0.00018858220469741127	0.0001774932678479313	0.00028474234153623147
second	0.00018858220469741127	0.00029490698004590657	0.00015121403468758914
working	0.00018858220469741127	0.00018134591325926242	0.00010813156193527736
joel	0.00018858220469741127	0.00013905490782860114	0.00011545906997770142
apartment	0.00018858220469741127	0.0004887369857943026	7.547318748563678e-05
remembered	0.00018858220469741127	0.00020949386817313345	0.0001266064011314138
answer	0.00018858220469741127	0.00010055377562802583	0.00012728149822872756
bedroom	0.00018858220469741127	0.0002909486530707345	9.619552095865968e-05
heavy	0.00018858220469741127	0.00010781304138673947	0.0001572294914330334
business	0.00018858220469741127	0.0001677990291845059	0.00013625161119251386
within	0.00018858220469741127	0.00017855172146218537	0.00018934546117577194
seem	0.00018858220469741127	0.00015290146907122153	0.00019271231635306215
mother	0.00018858220469741127	0.0001360278309444253	9.952024086479248e-05
friends	0.00018858220469741127	0.0001858899023046222	0.00021314333840237326
whether	0.00018858220469741127	0.00014718323425514794	0.0001211540186053671
hour	0.00018858220469741127	0.0002922696602814715	8.66410892052409e-05
secretary	0.00018858220469741127	0.0002937251195236378	0.00010126406451039308
fine	0.00018858220469741127	0.00017848354341507285	0.00015006846736622108
camp	0.00018858220469741127	0.00010948827976519122	0.00011556171657470982
shook	0.00018858220469741127	0.0001565113296514461	0.0004459316691527567
slept	0.00018858220469741127	0.00011713989231143231	0.00011175596565381257
short	0.00018858220469741127	0.00016411745562622485	0.00014295042095917177
smiled	0.00017143836790673754	0.000203539489859019	0.00012328918669781672
hours	0.00017143836790673754	0.00016181921113914087	0.00010766914625814637
man's	0.00017143836790673754	0.000121520943656295	0.000184204649181484
reached	0.00017143836790673754	0.00017575486629991873	0.0001296236115919409
fact	0.00017143836790673754	0.00019445886085925546	0.00012202063159689608
